id,final_world_state
train-C10272,1:o 2:_ 3:_ 4:_ 5:oooo 6:_ 7:_
train-C10273,1:_ 2:_ 3:ggr 4:_ 5:_ 6:oyy 7:_
train-C10274,1:ooo 2:_ 3:gggg 4:_ 5:_ 6:gg 7:b
train-C10275,1:ooo 2:_ 3:r 4:_ 5:_ 6:_ 7:rr
train-C10277,1:yyyy 2:_ 3:oooo 4:_ 5:_ 6:r 7:rrr
train-C10278,1:_ 2:gggg 3:pp 4:pp 5:_ 6:_ 7:_
train-C10279,1:ooo 2:yyy 3:ooo 4:_ 5:_ 6:_ 7:_
train-C10280,1:_ 2:bbb 3:_ 4:gggg 5:_ 6:_ 7:yyy
train-C10282,1:yyy 2:_ 3:_ 4:_ 5:o 6:p 7:_
train-C10284,1:_ 2:pp 3:r 4:y 5:_ 6:_ 7:g
train-C10286,1:p 2:yyyy 3:ogg 4:gggg 5:_ 6:_ 7:_
train-C10287,1:ooo 2:_ 3:_ 4:gyy 5:pppp 6:_ 7:_
train-C10288,1:rrr 2:pppp 3:bbb 4:_ 5:_ 6:gggg 7:rrrr
train-C10289,1:_ 2:_ 3:oo 4:_ 5:oo 6:_ 7:_
train-C10290,1:_ 2:_ 3:_ 4:_ 5:gggg 6:pppp 7:ppp
train-C10291,1:bbb 2:_ 3:o 4:_ 5:_ 6:pppp 7:_
train-C10292,1:ppp 2:ooo 3:_ 4:oo 5:_ 6:rrr 7:b
train-C10293,1:yyyy 2:_ 3:_ 4:yy 5:_ 6:_ 7:_
train-C10295,1:ggg 2:_ 3:_ 4:pp 5:pppp 6:_ 7:oooo
train-C10297,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10298,1:_ 2:_ 3:pyo 4:gg 5:rr 6:ggg 7:_
train-C10300,1:_ 2:rr 3:_ 4:_ 5:_ 6:_ 7:gg
train-C10301,1:gr 2:_ 3:gg 4:_ 5:_ 6:rr 7:_
train-C10302,1:pp 2:_ 3:yyyy 4:_ 5:oy 6:_ 7:rrr
train-C10304,1:pp 2:_ 3:_ 4:rr 5:ggg 6:_ 7:_
train-C10305,1:pg 2:_ 3:_ 4:_ 5:_ 6:_ 7:gg
train-C10306,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pppp
train-C10307,1:_ 2:rrr 3:_ 4:gg 5:_ 6:_ 7:o
train-C10308,1:r 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10309,1:_ 2:rrr 3:_ 4:_ 5:_ 6:oo 7:gg
train-C10311,1:bbb 2:_ 3:_ 4:_ 5:_ 6:p 7:_
train-C10313,1:yy 2:bbb 3:_ 4:_ 5:pppp 6:_ 7:_
train-C10314,1:_ 2:rrr 3:rr 4:_ 5:_ 6:_ 7:rrr
train-C10316,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10317,1:_ 2:bbb 3:gggg 4:_ 5:_ 6:_ 7:yyyy
train-C10318,1:_ 2:_ 3:rr 4:_ 5:_ 6:oo 7:yyy
train-C10319,1:ooo 2:bbb 3:_ 4:_ 5:yyyy 6:_ 7:_
train-C10320,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10321,1:bbb 2:_ 3:ooo 4:yyr 5:_ 6:_ 7:_
train-C10322,1:ppp 2:yyyy 3:bbb 4:_ 5:rgg 6:rrrr 7:_
train-C10323,1:o 2:_ 3:_ 4:yyy 5:ggg 6:_ 7:bbb
train-C10324,1:_ 2:_ 3:ppp 4:r 5:_ 6:bbb 7:_
train-C10328,1:ggg 2:gg 3:_ 4:_ 5:bbb 6:yyy 7:_
train-C10329,1:oooo 2:_ 3:_ 4:_ 5:_ 6:_ 7:oooo
train-C10330,1:yyyy 2:_ 3:_ 4:ggy 5:_ 6:_ 7:_
train-C10332,1:ygg 2:_ 3:oooo 4:_ 5:_ 6:_ 7:rr
train-C10333,1:_ 2:_ 3:yy 4:_ 5:_ 6:_ 7:_
train-C10334,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10335,1:b 2:pp 3:_ 4:ppp 5:_ 6:rrr 7:_
train-C10336,1:_ 2:_ 3:_ 4:rrr 5:_ 6:_ 7:_
train-C10337,1:_ 2:oooo 3:g 4:oooo 5:_ 6:o 7:_
train-C10338,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:_ 7:yy
train-C10339,1:_ 2:_ 3:oooo 4:rr 5:_ 6:_ 7:oo
train-C10341,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C10342,1:_ 2:ggg 3:_ 4:pppp 5:_ 6:pppp 7:g
train-C10343,1:_ 2:yyy 3:rrr 4:_ 5:b 6:ooo 7:_
train-C10344,1:bbb 2:_ 3:_ 4:o 5:_ 6:pppp 7:_
train-C10345,1:_ 2:_ 3:_ 4:_ 5:rrr 6:_ 7:_
train-C10347,1:o 2:pppp 3:yy 4:_ 5:_ 6:ggg 7:pppp
train-C10349,1:oo 2:_ 3:_ 4:p 5:y 6:_ 7:o
train-C10350,1:_ 2:_ 3:_ 4:_ 5:_ 6:r 7:_
train-C10351,1:_ 2:yyy 3:_ 4:o 5:bbb 6:_ 7:ppp
train-C10352,1:rr 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-C10353,1:_ 2:_ 3:_ 4:_ 5:rrrr 6:ppp 7:go
train-C10356,1:rr 2:yy 3:_ 4:_ 5:_ 6:_ 7:_
train-C10357,1:bbg 2:_ 3:_ 4:_ 5:rrrr 6:_ 7:_
train-C10359,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:g
train-C10361,1:bbb 2:yyy 3:rrr 4:_ 5:_ 6:_ 7:rr
train-C10362,1:_ 2:gggg 3:_ 4:ooo 5:_ 6:op 7:_
train-C10363,1:_ 2:_ 3:gg 4:_ 5:_ 6:yyy 7:bbb
train-C10365,1:oooo 2:_ 3:_ 4:_ 5:g 6:_ 7:gg
train-C10367,1:_ 2:pppp 3:oo 4:_ 5:rr 6:_ 7:yy
train-C10369,1:_ 2:oog 3:_ 4:oo 5:_ 6:_ 7:yyyy
train-C10371,1:_ 2:_ 3:gggg 4:pp 5:pppp 6:py 7:_
train-C10372,1:_ 2:yyy 3:_ 4:_ 5:ggg 6:_ 7:oo
train-C10374,1:rrr 2:_ 3:_ 4:yy 5:oo 6:r 7:_
train-C10375,1:_ 2:_ 3:g 4:or 5:rrrr 6:_ 7:_
train-C10376,1:_ 2:_ 3:r 4:g 5:rrr 6:_ 7:g
train-C10377,1:_ 2:_ 3:_ 4:pg 5:_ 6:g 7:_
train-C10378,1:_ 2:g 3:ggg 4:_ 5:_ 6:oooo 7:_
train-C10379,1:_ 2:bbb 3:o 4:r 5:rrrr 6:grr 7:_
train-C10381,1:_ 2:yyy 3:_ 4:_ 5:pyy 6:_ 7:ooy
train-C10382,1:_ 2:ooo 3:_ 4:g 5:_ 6:rr 7:p
train-C10383,1:_ 2:oooo 3:oo 4:_ 5:bb 6:pppp 7:_
train-C10385,1:bb 2:pp 3:_ 4:_ 5:_ 6:_ 7:yg
train-C10388,1:bbb 2:ooo 3:_ 4:_ 5:r 6:_ 7:o
train-C10389,1:pppp 2:yy 3:bb 4:yyy 5:o 6:_ 7:r
train-C10390,1:yy 2:rpp 3:yyyy 4:ooo 5:yyyy 6:_ 7:oo
train-C10392,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pp
train-C10393,1:bb 2:rrr 3:_ 4:ggg 5:yy 6:oooo 7:_
train-C10394,1:_ 2:bbb 3:pppp 4:_ 5:rr 6:yy 7:_
train-C10395,1:_ 2:_ 3:bb 4:oo 5:_ 6:ggg 7:gg
train-C10396,1:_ 2:_ 3:_ 4:_ 5:r 6:bb 7:rrr
train-C10398,1:g 2:ooo 3:_ 4:_ 5:_ 6:_ 7:ggg
train-C10400,1:_ 2:bbb 3:_ 4:_ 5:_ 6:_ 7:_
train-C10401,1:gggg 2:gg 3:ggg 4:_ 5:r 6:_ 7:_
train-C10402,1:_ 2:o 3:g 4:_ 5:_ 6:gg 7:_
train-C10404,1:_ 2:_ 3:_ 4:rrr 5:_ 6:_ 7:bbb
train-C10405,1:_ 2:_ 3:pp 4:rrr 5:oo 6:r 7:bbb
train-C10406,1:ppp 2:_ 3:_ 4:_ 5:gggg 6:_ 7:_
train-C10407,1:_ 2:_ 3:_ 4:_ 5:ppp 6:_ 7:_
train-C10408,1:_ 2:_ 3:r 4:_ 5:_ 6:_ 7:_
train-C10409,1:_ 2:y 3:_ 4:_ 5:oo 6:_ 7:ooo
train-C10410,1:rr 2:_ 3:oo 4:_ 5:pp 6:_ 7:_
train-C10411,1:rrrr 2:_ 3:_ 4:_ 5:y 6:_ 7:_
train-C10412,1:_ 2:_ 3:_ 4:g 5:_ 6:o 7:_
train-C10413,1:_ 2:_ 3:_ 4:ppp 5:_ 6:bbb 7:_
train-C10414,1:_ 2:oo 3:_ 4:ppp 5:yyyy 6:op 7:_
train-C10415,1:_ 2:_ 3:oyy 4:rrr 5:rr 6:_ 7:_
train-C10416,1:rrrr 2:_ 3:gggg 4:b 5:_ 6:_ 7:rr
train-C10417,1:_ 2:_ 3:rrr 4:_ 5:_ 6:r 7:bbb
train-C10418,1:_ 2:_ 3:yyy 4:_ 5:ppp 6:_ 7:yy
train-C10419,1:y 2:rrr 3:_ 4:ooo 5:bbb 6:gggg 7:_
train-C10420,1:bbb 2:ppp 3:_ 4:ppp 5:ooo 6:_ 7:_
train-C10421,1:go 2:_ 3:_ 4:_ 5:_ 6:oooo 7:p
train-C10422,1:_ 2:pyy 3:_ 4:o 5:_ 6:gp 7:_
train-C10423,1:gg 2:yy 3:_ 4:_ 5:_ 6:ppp 7:_
train-C10425,1:pppp 2:yyy 3:gg 4:bb 5:_ 6:_ 7:_
train-C10426,1:_ 2:_ 3:_ 4:o 5:bbb 6:pp 7:_
train-C10427,1:_ 2:_ 3:_ 4:yyyy 5:ppp 6:oo 7:_
train-C10428,1:_ 2:_ 3:yr 4:_ 5:_ 6:_ 7:_
train-C10429,1:_ 2:p 3:bbb 4:_ 5:rr 6:pppp 7:_
train-C10431,1:_ 2:o 3:rrr 4:_ 5:_ 6:_ 7:gg
train-C10432,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10434,1:yyy 2:_ 3:_ 4:_ 5:y 6:ppp 7:_
train-C10435,1:_ 2:_ 3:_ 4:bb 5:_ 6:_ 7:g
train-C10436,1:_ 2:gg 3:g 4:bb 5:_ 6:gg 7:_
train-C10437,1:ogg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10438,1:_ 2:p 3:_ 4:_ 5:goo 6:gyy 7:oo
train-C10439,1:_ 2:_ 3:bbb 4:_ 5:_ 6:rrrr 7:_
train-C10440,1:rrrr 2:_ 3:_ 4:oo 5:bbb 6:yyyy 7:_
train-C10443,1:bb 2:ooo 3:_ 4:ppp 5:p 6:ggg 7:yyyy
train-C10444,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10445,1:_ 2:_ 3:rr 4:gggg 5:_ 6:rr 7:rr
train-C10446,1:_ 2:ooo 3:rr 4:rr 5:_ 6:_ 7:ppp
train-C10447,1:ggg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10448,1:_ 2:_ 3:g 4:_ 5:_ 6:_ 7:_
train-C10449,1:p 2:_ 3:_ 4:y 5:_ 6:_ 7:_
train-C10451,1:_ 2:_ 3:oo 4:gg 5:rrr 6:pp 7:_
train-C10452,1:_ 2:rrr 3:_ 4:y 5:_ 6:_ 7:ooo
train-C10453,1:_ 2:yr 3:ggg 4:_ 5:_ 6:_ 7:_
train-C10454,1:g 2:_ 3:bbb 4:rrrr 5:_ 6:_ 7:_
train-C10455,1:pp 2:_ 3:_ 4:_ 5:g 6:r 7:gggg
train-C10456,1:_ 2:r 3:rrr 4:oooo 5:bbb 6:_ 7:_
train-C10457,1:_ 2:_ 3:bb 4:_ 5:_ 6:_ 7:gggg
train-C10458,1:_ 2:ooo 3:rrr 4:_ 5:bbb 6:_ 7:yyyy
train-C10459,1:_ 2:_ 3:_ 4:_ 5:ryg 6:o 7:yyy
train-C10460,1:_ 2:gg 3:_ 4:yy 5:g 6:_ 7:r
train-C10461,1:_ 2:gg 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C10462,1:_ 2:yyy 3:bbb 4:rrrr 5:_ 6:_ 7:_
train-C10463,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10464,1:p 2:oo 3:ooo 4:_ 5:pppp 6:_ 7:bbb
train-C10465,1:_ 2:_ 3:_ 4:yyy 5:bb 6:yyyy 7:_
train-C10466,1:_ 2:_ 3:_ 4:_ 5:_ 6:y 7:yy
train-C10467,1:bb 2:rrr 3:_ 4:oooo 5:_ 6:_ 7:gg
train-C10468,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:_
train-C10469,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:_ 7:ygg
train-C10470,1:_ 2:p 3:_ 4:_ 5:oooo 6:oo 7:_
train-C10471,1:pp 2:_ 3:_ 4:gg 5:oo 6:_ 7:o
train-C10472,1:y 2:_ 3:_ 4:_ 5:pppp 6:_ 7:rrrr
train-C10473,1:g 2:_ 3:_ 4:oo 5:oo 6:_ 7:_
train-C10474,1:_ 2:_ 3:o 4:pp 5:gggg 6:ggg 7:_
train-C10475,1:_ 2:yyg 3:_ 4:_ 5:yy 6:_ 7:y
train-C10476,1:p 2:_ 3:_ 4:yyyy 5:pppp 6:_ 7:_
train-C10477,1:_ 2:_ 3:ppp 4:_ 5:_ 6:_ 7:o
train-C10479,1:_ 2:ppp 3:yyy 4:_ 5:_ 6:bbb 7:bbb
train-C10482,1:_ 2:_ 3:gg 4:_ 5:_ 6:bb 7:ppp
train-C10483,1:y 2:_ 3:ggg 4:_ 5:yyyy 6:y 7:y
train-C10484,1:_ 2:pppp 3:_ 4:_ 5:pppp 6:_ 7:_
train-C10485,1:bbb 2:_ 3:_ 4:ooo 5:p 6:_ 7:_
train-C10486,1:_ 2:_ 3:_ 4:bb 5:yyy 6:yy 7:_
train-C10487,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10488,1:rr 2:_ 3:_ 4:_ 5:_ 6:ggg 7:gggg
train-C10489,1:_ 2:rrr 3:g 4:o 5:o 6:_ 7:_
train-C10490,1:o 2:_ 3:yyyy 4:yyyy 5:_ 6:pppp 7:_
train-C10491,1:bbb 2:rr 3:y 4:_ 5:gg 6:ppp 7:ooo
train-C10492,1:g 2:y 3:_ 4:ggg 5:_ 6:ggg 7:ggg
train-C10493,1:_ 2:_ 3:oo 4:r 5:_ 6:_ 7:_
train-C10494,1:_ 2:_ 3:_ 4:g 5:_ 6:_ 7:_
train-C10496,1:_ 2:ppp 3:ooo 4:y 5:_ 6:yyyy 7:_
train-C10497,1:_ 2:bbb 3:_ 4:_ 5:rrrr 6:rr 7:pppp
train-C10498,1:_ 2:ggg 3:y 4:yyyy 5:bbb 6:rrr 7:_
train-C10499,1:gg 2:pppp 3:yyyy 4:bb 5:_ 6:pp 7:_
train-C10500,1:_ 2:_ 3:_ 4:rrrr 5:_ 6:gyy 7:_
train-C10501,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:gg
train-C10502,1:_ 2:_ 3:yyy 4:bb 5:_ 6:pp 7:yyyy
train-C10503,1:_ 2:r 3:_ 4:_ 5:pppp 6:g 7:_
train-C10504,1:_ 2:_ 3:ggg 4:_ 5:_ 6:y 7:_
train-C10505,1:yy 2:_ 3:_ 4:_ 5:rrrr 6:rrr 7:rrrr
train-C10506,1:_ 2:yyy 3:rp 4:_ 5:_ 6:_ 7:_
train-C10507,1:_ 2:_ 3:_ 4:rrr 5:_ 6:_ 7:_
train-C10508,1:ggg 2:rr 3:_ 4:_ 5:_ 6:_ 7:_
train-C10509,1:_ 2:yyyy 3:_ 4:g 5:_ 6:_ 7:_
train-C10511,1:yy 2:yy 3:_ 4:yyy 5:rr 6:_ 7:bbb
train-C10512,1:_ 2:_ 3:grr 4:rr 5:_ 6:_ 7:_
train-C10514,1:_ 2:ppp 3:ppp 4:_ 5:_ 6:_ 7:g
train-C10515,1:_ 2:_ 3:y 4:_ 5:_ 6:g 7:gg
train-C10516,1:_ 2:_ 3:_ 4:bbb 5:rrrr 6:_ 7:ppp
train-C10517,1:_ 2:_ 3:_ 4:_ 5:rrr 6:oo 7:bbb
train-C10518,1:_ 2:_ 3:y 4:_ 5:_ 6:p 7:pp
train-C10519,1:_ 2:_ 3:_ 4:y 5:rrr 6:_ 7:yoo
train-C10520,1:_ 2:oooo 3:oo 4:_ 5:_ 6:r 7:_
train-C10521,1:pppp 2:g 3:_ 4:yyyy 5:g 6:_ 7:_
train-C10523,1:yyy 2:_ 3:p 4:_ 5:_ 6:y 7:_
train-C10524,1:_ 2:rr 3:bb 4:g 5:yyy 6:pppp 7:rrrr
train-C10525,1:y 2:_ 3:_ 4:_ 5:oo 6:y 7:_
train-C10526,1:_ 2:o 3:_ 4:_ 5:r 6:yyy 7:_
train-C10527,1:gg 2:_ 3:_ 4:gggg 5:_ 6:rrr 7:ooo
train-C10528,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-C10531,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:rrr
train-C10532,1:_ 2:yyy 3:yyyy 4:_ 5:_ 6:ryy 7:_
train-C10534,1:rrr 2:y 3:_ 4:_ 5:_ 6:rr 7:ppp
train-C10535,1:_ 2:_ 3:g 4:_ 5:_ 6:_ 7:_
train-C10536,1:gg 2:_ 3:_ 4:g 5:_ 6:gg 7:_
train-C10537,1:r 2:rrrr 3:_ 4:_ 5:_ 6:_ 7:bb
train-C10539,1:y 2:_ 3:_ 4:gg 5:o 6:yyr 7:_
train-C10540,1:_ 2:_ 3:bb 4:yy 5:yy 6:gggg 7:_
train-C10541,1:_ 2:ggp 3:rrrr 4:_ 5:_ 6:_ 7:o
train-C10542,1:_ 2:yyy 3:_ 4:_ 5:_ 6:_ 7:ggg
train-C10543,1:_ 2:_ 3:_ 4:oooo 5:_ 6:_ 7:o
train-C10544,1:bb 2:rr 3:oooo 4:_ 5:_ 6:_ 7:r
train-C10545,1:_ 2:_ 3:ygg 4:oo 5:ggg 6:_ 7:_
train-C10548,1:_ 2:_ 3:rr 4:_ 5:_ 6:_ 7:_
train-C10549,1:o 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10550,1:_ 2:_ 3:o 4:_ 5:_ 6:_ 7:_
train-C10551,1:_ 2:oo 3:rrr 4:_ 5:rr 6:_ 7:_
train-C10552,1:rrr 2:_ 3:yyyy 4:b 5:_ 6:_ 7:gggg
train-C10553,1:_ 2:yyyy 3:_ 4:r 5:ppp 6:rrr 7:_
train-C10554,1:b 2:_ 3:g 4:_ 5:yyyy 6:_ 7:_
train-C10556,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pp
train-C10557,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-C10558,1:_ 2:ppp 3:_ 4:yyyy 5:g 6:_ 7:_
train-C10559,1:_ 2:pp 3:_ 4:_ 5:y 6:pp 7:pp
train-C10560,1:_ 2:ppp 3:_ 4:gg 5:_ 6:_ 7:r
train-C10561,1:_ 2:_ 3:_ 4:p 5:p 6:_ 7:_
train-C10562,1:gg 2:pp 3:_ 4:pppp 5:_ 6:bbb 7:_
train-C10563,1:ggg 2:_ 3:_ 4:rrrr 5:_ 6:_ 7:_
train-C10564,1:oooo 2:_ 3:_ 4:_ 5:_ 6:o 7:_
train-C10565,1:_ 2:yy 3:_ 4:yy 5:yyy 6:_ 7:gg
train-C10567,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C10568,1:_ 2:pp 3:_ 4:_ 5:_ 6:g 7:_
train-C10569,1:_ 2:_ 3:_ 4:bbb 5:bbb 6:ggg 7:_
train-C10571,1:rrr 2:yy 3:yy 4:ooo 5:_ 6:ppp 7:rrr
train-C10573,1:_ 2:ooo 3:yyyy 4:_ 5:yy 6:_ 7:gg
train-C10574,1:rrrr 2:_ 3:_ 4:ggg 5:_ 6:y 7:oo
train-C10575,1:oooo 2:_ 3:pbb 4:_ 5:_ 6:_ 7:rrr
train-C10576,1:g 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-C10577,1:gg 2:_ 3:_ 4:_ 5:_ 6:ooo 7:_
train-C10578,1:_ 2:r 3:_ 4:_ 5:_ 6:ppp 7:_
train-C10581,1:yyyy 2:oo 3:_ 4:oooo 5:b 6:_ 7:pppp
train-C10582,1:_ 2:_ 3:_ 4:_ 5:yyy 6:_ 7:_
train-C10584,1:gg 2:_ 3:_ 4:_ 5:bbb 6:_ 7:rrrr
train-C10585,1:_ 2:rrr 3:p 4:_ 5:_ 6:yp 7:yyyy
train-C10586,1:_ 2:gggg 3:_ 4:rr 5:r 6:_ 7:_
train-C10587,1:y 2:_ 3:_ 4:_ 5:y 6:ooo 7:_
train-C10588,1:r 2:_ 3:_ 4:ggg 5:gggg 6:_ 7:_
train-C10589,1:pp 2:g 3:yyy 4:rr 5:_ 6:_ 7:p
train-C10590,1:y 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10591,1:_ 2:rrr 3:oooo 4:_ 5:yyyy 6:bbb 7:bbb
train-C10592,1:_ 2:_ 3:rr 4:p 5:_ 6:_ 7:_
train-C10593,1:ooo 2:_ 3:oooo 4:yo 5:_ 6:_ 7:ppp
train-C10594,1:_ 2:yyy 3:_ 4:_ 5:_ 6:yyy 7:rrr
train-C10595,1:bbb 2:_ 3:y 4:_ 5:r 6:ggg 7:_
train-C10596,1:gyo 2:_ 3:_ 4:rrr 5:_ 6:bbb 7:ggg
train-C10597,1:yyyy 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10599,1:ooo 2:_ 3:_ 4:ppp 5:b 6:_ 7:_
train-C10600,1:_ 2:_ 3:_ 4:_ 5:rrrr 6:bbb 7:oo
train-C10601,1:_ 2:_ 3:_ 4:_ 5:yyy 6:gg 7:rrr
train-C10602,1:pppp 2:ppp 3:_ 4:_ 5:yy 6:_ 7:_
train-C10605,1:ooo 2:_ 3:r 4:gg 5:rrrr 6:_ 7:g
train-C10606,1:bb 2:yy 3:rrr 4:_ 5:_ 6:ppp 7:_
train-C10608,1:pppp 2:ggg 3:_ 4:_ 5:rrr 6:_ 7:b
train-C10609,1:_ 2:_ 3:_ 4:r 5:pppp 6:gggg 7:b
train-C10610,1:oooo 2:yyy 3:_ 4:_ 5:oooo 6:_ 7:gggg
train-C10611,1:gggg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10612,1:_ 2:oo 3:rrr 4:y 5:_ 6:_ 7:_
train-C10613,1:_ 2:_ 3:oo 4:_ 5:rg 6:_ 7:_
train-C10615,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10616,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:r
train-C10617,1:oog 2:yy 3:rrr 4:ppp 5:gg 6:_ 7:rrr
train-C10620,1:gg 2:bbb 3:o 4:oo 5:_ 6:_ 7:ooo
train-C10621,1:_ 2:y 3:gggg 4:yy 5:rrrr 6:_ 7:ggg
train-C10622,1:_ 2:pp 3:yy 4:_ 5:b 6:oo 7:rrr
train-C10623,1:_ 2:p 3:_ 4:pp 5:_ 6:bbb 7:rr
train-C10624,1:_ 2:bbb 3:_ 4:_ 5:_ 6:_ 7:_
train-C10627,1:_ 2:oooo 3:_ 4:_ 5:_ 6:ooo 7:_
train-C10628,1:_ 2:_ 3:rrrr 4:yyy 5:_ 6:_ 7:oo
train-C10629,1:p 2:_ 3:_ 4:oo 5:_ 6:bbb 7:_
train-C10630,1:_ 2:_ 3:_ 4:gg 5:ppp 6:bbb 7:o
train-C10631,1:_ 2:_ 3:ppp 4:bbb 5:_ 6:_ 7:_
train-C10632,1:_ 2:_ 3:r 4:ggg 5:_ 6:yo 7:og
train-C10633,1:gggg 2:_ 3:_ 4:o 5:_ 6:_ 7:yyy
train-C10634,1:rr 2:ooo 3:gg 4:_ 5:rrrr 6:_ 7:_
train-C10635,1:yy 2:gggg 3:_ 4:_ 5:_ 6:gyy 7:p
train-C10636,1:_ 2:_ 3:yyyy 4:_ 5:pp 6:ppp 7:_
train-C10637,1:oooo 2:o 3:r 4:_ 5:_ 6:_ 7:_
train-C10638,1:yyy 2:bbb 3:_ 4:_ 5:pppp 6:r 7:_
train-C10639,1:_ 2:_ 3:_ 4:_ 5:oo 6:b 7:yy
train-C10641,1:_ 2:_ 3:_ 4:_ 5:bb 6:_ 7:_
train-C10642,1:ggg 2:yyy 3:_ 4:_ 5:_ 6:_ 7:ooo
train-C10643,1:rrrr 2:_ 3:_ 4:yyo 5:_ 6:gggg 7:_
train-C10644,1:_ 2:_ 3:rr 4:_ 5:_ 6:g 7:_
train-C10645,1:_ 2:bbb 3:yyyy 4:_ 5:_ 6:rrrr 7:g
train-C10646,1:g 2:ooo 3:_ 4:o 5:_ 6:ppp 7:_
train-C10647,1:_ 2:_ 3:o 4:_ 5:_ 6:_ 7:_
train-C10650,1:_ 2:g 3:_ 4:_ 5:_ 6:pp 7:_
train-C10651,1:_ 2:rr 3:g 4:bb 5:p 6:_ 7:_
train-C10653,1:oo 2:yyyy 3:_ 4:_ 5:bb 6:_ 7:_
train-C10654,1:o 2:bb 3:pp 4:bbb 5:_ 6:_ 7:ooo
train-C10655,1:oooo 2:_ 3:_ 4:gggg 5:pppp 6:_ 7:_
train-C10656,1:_ 2:rr 3:_ 4:_ 5:_ 6:_ 7:r
train-C10657,1:_ 2:_ 3:ooo 4:_ 5:_ 6:r 7:_
train-C10658,1:_ 2:_ 3:_ 4:bb 5:yyyy 6:o 7:oo
train-C10659,1:o 2:ooo 3:bbb 4:ggg 5:pp 6:_ 7:_
train-C10660,1:bbb 2:_ 3:_ 4:ppp 5:yyyy 6:y 7:_
train-C10662,1:_ 2:ggg 3:_ 4:_ 5:ooo 6:p 7:o
train-C10664,1:_ 2:_ 3:_ 4:bbb 5:ggg 6:rr 7:oooo
train-C10665,1:_ 2:_ 3:y 4:_ 5:_ 6:_ 7:pppp
train-C10668,1:_ 2:_ 3:_ 4:ooo 5:_ 6:ooo 7:_
train-C10670,1:oo 2:_ 3:bbb 4:yy 5:_ 6:o 7:_
train-C10672,1:brr 2:_ 3:yyy 4:_ 5:_ 6:_ 7:_
train-C10675,1:bbb 2:_ 3:_ 4:rrr 5:pp 6:ggg 7:ooo
train-C10676,1:_ 2:rrr 3:_ 4:bbb 5:rrrr 6:_ 7:ppp
train-C10678,1:_ 2:_ 3:ppp 4:_ 5:gg 6:ggg 7:opp
train-C10679,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10680,1:_ 2:_ 3:ppp 4:_ 5:ooo 6:gg 7:poy
train-C10681,1:bb 2:_ 3:_ 4:_ 5:_ 6:ppr 7:_
train-C10683,1:rrr 2:ooo 3:_ 4:gr 5:_ 6:_ 7:ooo
train-C10684,1:_ 2:_ 3:_ 4:_ 5:r 6:g 7:pppp
train-C10685,1:y 2:_ 3:_ 4:rrr 5:_ 6:yyyy 7:_
train-C10688,1:_ 2:pp 3:pp 4:_ 5:_ 6:r 7:_
train-C10689,1:_ 2:_ 3:_ 4:b 5:_ 6:_ 7:rrrr
train-C10690,1:oo 2:gggg 3:_ 4:_ 5:y 6:_ 7:oo
train-C10691,1:_ 2:_ 3:bbb 4:g 5:_ 6:_ 7:ppp
train-C10695,1:_ 2:_ 3:gop 4:yyy 5:_ 6:_ 7:_
train-C10696,1:bb 2:_ 3:gggg 4:_ 5:_ 6:o 7:_
