id,final_world_state
train-A9236-3,1:_ 2:_ 3:rrrr 4:_ 5:_ 6:rr 7:_
train-A9236-4,1:_ 2:_ 3:rrrr 4:_ 5:_ 6:r 7:_
train-A9237-0,1:_ 2:ooo 3:pppp 4:pp 5:pp 6:gg 7:_
train-A9237-1,1:_ 2:ooo 3:pppp 4:pp 5:_ 6:gg 7:_
train-A9237-2,1:_ 2:ooo 3:ppp 4:pp 5:_ 6:gg 7:_
train-A9237-3,1:_ 2:_ 3:ppp 4:pp 5:_ 6:gg 7:_
train-A9237-4,1:_ 2:_ 3:ppp 4:pp 5:_ 6:g 7:_
train-A9238-0,1:_ 2:_ 3:_ 4:rrr 5:yyyy 6:gg 7:p
train-A9238-1,1:_ 2:_ 3:_ 4:rrr 5:yyyy 6:_ 7:pgg
train-A9238-2,1:_ 2:_ 3:_ 4:rrr 5:_ 6:_ 7:pgg
train-A9238-3,1:_ 2:_ 3:_ 4:rrr 5:_ 6:_ 7:_
train-A9238-4,1:_ 2:_ 3:_ 4:rr 5:_ 6:_ 7:_
train-A9239-0,1:rr 2:rrrr 3:ooo 4:gggg 5:oo 6:y 7:gg
train-A9239-1,1:_ 2:rrrr 3:ooo 4:gggg 5:oo 6:yrr 7:gg
train-A9239-2,1:_ 2:rrrr 3:ooo 4:gggg 5:oo 6:bbb 7:gg
train-A9239-3,1:_ 2:_ 3:ooo 4:gggg 5:oo 6:bbb 7:gg
train-A9239-4,1:_ 2:_ 3:ooo 4:gggg 5:oo 6:bbb 7:_
train-A9240-0,1:rr 2:pp 3:_ 4:_ 5:yyy 6:yyy 7:_
train-A9240-1,1:r 2:pp 3:_ 4:_ 5:yyy 6:yyy 7:_
train-A9240-2,1:rpp 2:_ 3:_ 4:_ 5:yyy 6:yyy 7:_
train-A9240-3,1:bbb 2:_ 3:_ 4:_ 5:yyy 6:yyy 7:_
train-A9240-4,1:bbb 2:_ 3:_ 4:_ 5:_ 6:yyy 7:_
train-A9241-0,1:_ 2:r 3:_ 4:oooo 5:yyyy 6:r 7:_
train-A9241-1,1:_ 2:r 3:_ 4:oooo 5:yyyy 6:_ 7:_
train-A9241-2,1:_ 2:r 3:_ 4:oooo 5:yy 6:_ 7:_
train-A9241-3,1:_ 2:r 3:_ 4:oo 5:yy 6:_ 7:_
train-A9241-4,1:_ 2:_ 3:_ 4:oor 5:yy 6:_ 7:_
train-A9242-0,1:gggg 2:y 3:o 4:gggg 5:yyyy 6:_ 7:ooo
train-A9242-1,1:gggg 2:_ 3:oy 4:gggg 5:yyyy 6:_ 7:ooo
train-A9242-2,1:gggg 2:_ 3:oy 4:gggg 5:yy 6:_ 7:ooo
train-A9242-3,1:gggg 2:_ 3:oy 4:_ 5:yy 6:_ 7:ooo
train-A9242-4,1:ggg 2:_ 3:oy 4:_ 5:yy 6:_ 7:ooo
train-A9244-0,1:r 2:yy 3:o 4:_ 5:ooo 6:oooo 7:rr
train-A9244-1,1:r 2:_ 3:o 4:_ 5:ooo 6:oooo 7:rr
train-A9244-2,1:r 2:_ 3:o 4:_ 5:oo 6:oooo 7:rr
train-A9244-3,1:r 2:_ 3:o 4:_ 5:o 6:oooo 7:rr
train-A9244-4,1:_ 2:_ 3:o 4:_ 5:o 6:oooo 7:rr
train-A9245-0,1:ggg 2:oooo 3:_ 4:pppp 5:ppp 6:_ 7:_
train-A9245-1,1:ggg 2:ooo 3:_ 4:pppp 5:ppp 6:_ 7:_
train-A9245-2,1:ggg 2:_ 3:_ 4:pppp 5:ppp 6:_ 7:_
train-A9245-3,1:ggg 2:_ 3:_ 4:ppp 5:ppp 6:_ 7:_
train-A9245-4,1:ggg 2:_ 3:_ 4:pp 5:ppp 6:_ 7:_
train-A9246-0,1:_ 2:oooo 3:oooo 4:p 5:yyy 6:ggg 7:ggg
train-A9246-1,1:_ 2:oooo 3:oooo 4:_ 5:yyy 6:ggg 7:ggg
train-A9246-2,1:_ 2:ooo 3:oooo 4:_ 5:yyy 6:ggg 7:ggg
train-A9246-3,1:_ 2:ooo 3:oooo 4:_ 5:yyy 6:gg 7:ggg
train-A9246-4,1:_ 2:ooo 3:oooo 4:_ 5:y 6:gg 7:ggg
train-A9248-0,1:rrr 2:rrrr 3:p 4:oo 5:_ 6:o 7:rrrr
train-A9248-1,1:rrr 2:rrrr 3:p 4:oo 5:_ 6:o 7:rr
train-A9248-2,1:rrr 2:rr 3:p 4:oo 5:_ 6:o 7:rr
train-A9248-3,1:rrr 2:rr 3:poo 4:_ 5:_ 6:o 7:rr
train-A9248-4,1:rrr 2:_ 3:poo 4:_ 5:_ 6:o 7:rr
train-A9249-0,1:rrr 2:_ 3:g 4:rrr 5:rrrr 6:ooo 7:p
train-A9249-1,1:rrr 2:_ 3:g 4:rrr 5:rrrr 6:_ 7:p
train-A9249-2,1:rrr 2:_ 3:g 4:rrr 5:rrrr 6:_ 7:_
train-A9249-3,1:rrr 2:_ 3:g 4:rrr 5:rr 6:_ 7:_
train-A9249-4,1:_ 2:_ 3:g 4:rrr 5:rr 6:_ 7:_
train-A9250-0,1:gggg 2:_ 3:ooo 4:oo 5:g 6:ggg 7:y
train-A9250-1,1:gggg 2:_ 3:ooo 4:o 5:g 6:ggg 7:y
train-A9250-2,1:gggg 2:_ 3:ooo 4:og 5:_ 6:ggg 7:y
train-A9250-3,1:gggg 2:_ 3:ooo 4:ogy 5:_ 6:ggg 7:_
train-A9250-4,1:gggg 2:_ 3:ooo 4:ogy 5:_ 6:_ 7:_
train-A9251-0,1:_ 2:pp 3:rrr 4:_ 5:pppp 6:pppp 7:o
train-A9251-1,1:_ 2:pp 3:rrr 4:_ 5:pppp 6:p 7:o
train-A9251-2,1:_ 2:pp 3:rrr 4:_ 5:pppp 6:_ 7:o
train-A9251-3,1:_ 2:pp 3:rrr 4:_ 5:_ 6:_ 7:o
train-A9251-4,1:_ 2:pp 3:rrr 4:_ 5:_ 6:_ 7:_
train-A9252-0,1:y 2:_ 3:yyyy 4:gggg 5:rrrr 6:_ 7:p
train-A9252-1,1:_ 2:_ 3:yyyy 4:gggg 5:rrrr 6:_ 7:py
train-A9252-2,1:_ 2:_ 3:yyyy 4:gggg 5:rrrr 6:_ 7:bb
train-A9252-3,1:_ 2:_ 3:yyyy 4:ggg 5:rrrr 6:_ 7:bb
train-A9252-4,1:_ 2:_ 3:yyyy 4:ggg 5:rrrr 6:_ 7:_
train-A9253-0,1:_ 2:ppp 3:ooo 4:p 5:o 6:rr 7:oooo
train-A9253-1,1:_ 2:ppp 3:ooo 4:po 5:_ 6:rr 7:oooo
train-A9253-2,1:_ 2:ppp 3:o 4:po 5:_ 6:rr 7:oooo
train-A9253-3,1:_ 2:pp 3:o 4:po 5:_ 6:rr 7:oooo
train-A9253-4,1:_ 2:pp 3:o 4:p 5:_ 6:rr 7:oooo
train-A9254-0,1:_ 2:_ 3:pppp 4:y 5:pppp 6:rrrr 7:y
train-A9254-1,1:_ 2:_ 3:pppp 4:yy 5:pppp 6:rrrr 7:_
train-A9254-2,1:_ 2:_ 3:ppp 4:yy 5:pppp 6:rrrr 7:_
train-A9254-3,1:_ 2:_ 3:pp 4:yy 5:pppp 6:rrrr 7:_
train-A9254-4,1:_ 2:_ 3:pp 4:_ 5:pppp 6:rrrr 7:_
train-A9255-0,1:_ 2:r 3:o 4:g 5:yy 6:gg 7:y
train-A9255-1,1:_ 2:r 3:_ 4:g 5:yy 6:gg 7:y
train-A9255-2,1:_ 2:r 3:_ 4:g 5:yy 6:gg 7:_
train-A9255-3,1:_ 2:r 3:_ 4:_ 5:yy 6:ggg 7:_
train-A9255-4,1:_ 2:r 3:_ 4:_ 5:yy 6:_ 7:_
train-A9256-0,1:ggg 2:g 3:oooo 4:gggg 5:rr 6:_ 7:_
train-A9256-1,1:ggg 2:grr 3:oooo 4:gggg 5:_ 6:_ 7:_
train-A9256-2,1:ggg 2:bbb 3:oooo 4:gggg 5:_ 6:_ 7:_
train-A9256-3,1:ggg 2:_ 3:oooo 4:gggg 5:_ 6:_ 7:_
train-A9256-4,1:ggg 2:_ 3:o 4:gggg 5:_ 6:_ 7:_
train-A9257-0,1:yyyy 2:_ 3:pp 4:gg 5:_ 6:yyy 7:rr
train-A9257-1,1:yyyy 2:_ 3:pp 4:g 5:_ 6:yyy 7:rr
train-A9257-2,1:yy 2:_ 3:pp 4:g 5:_ 6:yyy 7:rr
train-A9257-3,1:yyg 2:_ 3:pp 4:_ 5:_ 6:yyy 7:rr
train-A9257-4,1:bbb 2:_ 3:pp 4:_ 5:_ 6:yyy 7:rr
train-A9258-0,1:y 2:rrrr 3:g 4:_ 5:o 6:gg 7:pppp
train-A9258-1,1:y 2:rrrr 3:g 4:_ 5:_ 6:gg 7:pppp
train-A9258-2,1:y 2:rrrr 3:g 4:_ 5:_ 6:g 7:pppp
train-A9258-3,1:_ 2:rrrr 3:g 4:_ 5:_ 6:gy 7:pppp
train-A9258-4,1:_ 2:rrrr 3:g 4:_ 5:_ 6:bb 7:pppp
train-A9260-0,1:pppp 2:gggg 3:g 4:pp 5:rr 6:y 7:g
train-A9260-1,1:pppp 2:gggg 3:_ 4:pp 5:rr 6:yg 7:g
train-A9260-2,1:pppp 2:gggg 3:_ 4:pp 5:rr 6:bb 7:g
train-A9260-3,1:pppp 2:gggg 3:_ 4:_ 5:rr 6:bb 7:gpp
train-A9260-4,1:_ 2:gggg 3:_ 4:_ 5:rr 6:bb 7:gpp
train-A9261-0,1:_ 2:p 3:pppp 4:o 5:pppp 6:oo 7:rrrr
train-A9261-1,1:_ 2:_ 3:pppp 4:op 5:pppp 6:oo 7:rrrr
train-A9261-2,1:_ 2:_ 3:pppp 4:bb 5:pppp 6:oo 7:rrrr
train-A9261-3,1:_ 2:_ 3:pppp 4:_ 5:pppp 6:oo 7:rrrr
train-A9261-4,1:_ 2:_ 3:pppp 4:_ 5:ppp 6:oo 7:rrrr
train-A9262-0,1:pp 2:g 3:yyyy 4:_ 5:rrr 6:rrr 7:_
train-A9262-1,1:ppg 2:_ 3:yyyy 4:_ 5:rrr 6:rrr 7:_
train-A9262-2,1:ppg 2:_ 3:y 4:_ 5:rrr 6:rrr 7:_
train-A9262-3,1:ppg 2:_ 3:_ 4:_ 5:rrr 6:rrr 7:_
train-A9262-4,1:bbb 2:_ 3:_ 4:_ 5:rrr 6:rrr 7:_
train-A9263-0,1:_ 2:ggg 3:_ 4:ggg 5:ggg 6:_ 7:pppp
train-A9263-1,1:_ 2:ggg 3:_ 4:ggg 5:ggg 6:_ 7:pp
train-A9263-2,1:_ 2:ggg 3:_ 4:ggg 5:g 6:_ 7:pp
train-A9263-3,1:_ 2:ggg 3:_ 4:ggg 5:g 6:_ 7:_
train-A9263-4,1:_ 2:ggg 3:_ 4:ggg 5:_ 6:_ 7:_
train-A9264-0,1:g 2:_ 3:pp 4:p 5:ooo 6:_ 7:pppp
train-A9264-1,1:gp 2:_ 3:pp 4:_ 5:ooo 6:_ 7:pppp
train-A9264-2,1:bb 2:_ 3:pp 4:_ 5:ooo 6:_ 7:pppp
train-A9264-3,1:bb 2:_ 3:pp 4:_ 5:ooo 6:_ 7:ppp
train-A9264-4,1:bb 2:_ 3:pp 4:_ 5:_ 6:_ 7:ppp
train-A9265-0,1:pp 2:_ 3:g 4:p 5:_ 6:_ 7:_
train-A9265-1,1:pp 2:_ 3:_ 4:pg 5:_ 6:_ 7:_
train-A9265-2,1:pp 2:_ 3:_ 4:bb 5:_ 6:_ 7:_
train-A9265-3,1:pp 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-A9265-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-A9266-0,1:oo 2:gg 3:_ 4:gg 5:gggg 6:_ 7:ppp
train-A9266-1,1:oo 2:gg 3:_ 4:g 5:gggg 6:_ 7:ppp
train-A9266-2,1:o 2:gg 3:_ 4:g 5:gggg 6:_ 7:ppp
train-A9266-3,1:o 2:gg 3:_ 4:g 5:gggg 6:_ 7:p
train-A9266-4,1:o 2:gg 3:_ 4:g 5:gggg 6:_ 7:_
train-A9267-0,1:rr 2:o 3:pppp 4:pp 5:gggg 6:_ 7:_
train-A9267-1,1:_ 2:orr 3:pppp 4:pp 5:gggg 6:_ 7:_
train-A9267-2,1:_ 2:bbb 3:pppp 4:pp 5:gggg 6:_ 7:_
train-A9267-3,1:_ 2:bbb 3:pppp 4:p 5:gggg 6:_ 7:_
train-A9267-4,1:_ 2:bbb 3:pp 4:p 5:gggg 6:_ 7:_
train-A9268-0,1:_ 2:oooo 3:pppp 4:pp 5:gg 6:rrrr 7:r
train-A9268-1,1:_ 2:oooo 3:pppp 4:ppr 5:gg 6:rrrr 7:_
train-A9268-2,1:_ 2:oooo 3:pp 4:ppr 5:gg 6:rrrr 7:_
train-A9268-3,1:_ 2:oooo 3:pp 4:pp 5:gg 6:rrrr 7:_
train-A9268-4,1:_ 2:oooo 3:pp 4:pp 5:g 6:rrrr 7:_
train-A9269-0,1:_ 2:rr 3:_ 4:o 5:_ 6:_ 7:p
train-A9269-1,1:_ 2:_ 3:_ 4:orr 5:_ 6:_ 7:p
train-A9269-2,1:_ 2:_ 3:_ 4:bbb 5:_ 6:_ 7:p
train-A9269-3,1:_ 2:_ 3:_ 4:b 5:_ 6:_ 7:p
train-A9269-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:p
train-A9270-0,1:pppp 2:_ 3:_ 4:_ 5:oooo 6:gg 7:yyyy
train-A9270-1,1:pppp 2:_ 3:_ 4:_ 5:oooo 6:gg 7:yyy
train-A9270-2,1:pppp 2:_ 3:_ 4:_ 5:oooo 6:gg 7:y
train-A9270-3,1:pppp 2:_ 3:_ 4:_ 5:oooo 6:_ 7:ygg
train-A9270-4,1:pp 2:_ 3:_ 4:_ 5:oooo 6:_ 7:ygg
train-A9271-0,1:oo 2:yyy 3:p 4:yy 5:pppp 6:yyyy 7:y
train-A9271-1,1:oo 2:yyy 3:p 4:yyy 5:pppp 6:yyyy 7:_
train-A9271-2,1:oo 2:yyy 3:p 4:yyy 5:p 6:yyyy 7:_
train-A9271-3,1:oo 2:yyy 3:_ 4:yyy 5:pp 6:yyyy 7:_
train-A9271-4,1:o 2:yyy 3:_ 4:yyy 5:pp 6:yyyy 7:_
train-A9272-0,1:rr 2:y 3:g 4:p 5:_ 6:g 7:rrr
train-A9272-1,1:r 2:y 3:g 4:p 5:_ 6:g 7:rrr
train-A9272-2,1:r 2:y 3:g 4:p 5:_ 6:_ 7:rrr
train-A9272-3,1:_ 2:y 3:g 4:p 5:_ 6:_ 7:rrr
train-A9272-4,1:_ 2:y 3:gp 4:_ 5:_ 6:_ 7:rrr
train-A9273-0,1:_ 2:gggg 3:yyy 4:yy 5:p 6:_ 7:pp
train-A9273-1,1:_ 2:gggg 3:yyy 4:yy 5:p 6:_ 7:_
train-A9273-2,1:_ 2:gggg 3:yy 4:yy 5:p 6:_ 7:_
train-A9273-3,1:_ 2:gggg 3:_ 4:yy 5:p 6:_ 7:_
train-A9273-4,1:_ 2:gggg 3:_ 4:y 5:p 6:_ 7:_
train-A9274-0,1:yyyy 2:yyyy 3:ppp 4:_ 5:gggg 6:_ 7:p
train-A9274-1,1:yyyy 2:_ 3:ppp 4:_ 5:gggg 6:_ 7:p
train-A9274-2,1:y 2:_ 3:ppp 4:_ 5:gggg 6:_ 7:p
train-A9274-3,1:_ 2:_ 3:ppp 4:_ 5:gggg 6:_ 7:py
train-A9274-4,1:_ 2:_ 3:ppp 4:_ 5:_ 6:_ 7:py
train-A9275-0,1:p 2:r 3:_ 4:pp 5:g 6:yy 7:y
train-A9275-1,1:_ 2:r 3:_ 4:pp 5:g 6:yy 7:y
train-A9275-2,1:_ 2:_ 3:_ 4:pp 5:g 6:yy 7:y
train-A9275-3,1:_ 2:_ 3:_ 4:ppg 5:_ 6:yy 7:y
train-A9275-4,1:_ 2:_ 3:_ 4:ppg 5:_ 6:y 7:y
train-A9276-0,1:pp 2:_ 3:_ 4:_ 5:ooo 6:_ 7:gg
train-A9276-1,1:pp 2:_ 3:_ 4:_ 5:oo 6:_ 7:gg
train-A9276-2,1:pp 2:_ 3:_ 4:_ 5:oo 6:_ 7:_
train-A9276-3,1:p 2:_ 3:_ 4:_ 5:oo 6:_ 7:_
train-A9276-4,1:poo 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-A9277-0,1:pppp 2:rr 3:y 4:_ 5:_ 6:yyyy 7:yy
train-A9277-1,1:_ 2:rr 3:y 4:_ 5:_ 6:yyyy 7:yy
train-A9277-2,1:_ 2:rr 3:y 4:_ 5:_ 6:yyy 7:yy
train-A9277-3,1:_ 2:rr 3:_ 4:_ 5:_ 6:yyy 7:yyy
train-A9277-4,1:_ 2:r 3:_ 4:_ 5:_ 6:yyy 7:yyy
train-A9278-0,1:oooo 2:o 3:p 4:ggg 5:yyyy 6:_ 7:rr
train-A9278-1,1:oooo 2:o 3:_ 4:ggg 5:yyyy 6:_ 7:rr
train-A9278-2,1:oooo 2:_ 3:_ 4:ggg 5:yyyy 6:_ 7:rro
train-A9278-3,1:oooo 2:_ 3:_ 4:ggg 5:yyyy 6:_ 7:bbb
train-A9278-4,1:oooo 2:_ 3:_ 4:ggg 5:yyyy 6:_ 7:bb
train-A9279-0,1:_ 2:pp 3:_ 4:y 5:rrrr 6:ooo 7:_
train-A9279-1,1:_ 2:ppy 3:_ 4:_ 5:rrrr 6:ooo 7:_
train-A9279-2,1:_ 2:bbb 3:_ 4:_ 5:rrrr 6:ooo 7:_
train-A9279-3,1:_ 2:bbb 3:_ 4:_ 5:rrr 6:ooo 7:_
train-A9279-4,1:_ 2:b 3:_ 4:_ 5:rrr 6:ooo 7:_
train-A9280-0,1:ggg 2:y 3:ppp 4:ppp 5:gg 6:yyyy 7:gg
train-A9280-1,1:ggg 2:y 3:ppp 4:pp 5:gg 6:yyyy 7:gg
train-A9280-2,1:ggg 2:y 3:ppp 4:pp 5:g 6:yyyy 7:gg
train-A9280-3,1:ggg 2:y 3:ppp 4:_ 5:gpp 6:yyyy 7:gg
train-A9280-4,1:ggg 2:_ 3:ppp 4:_ 5:gpp 6:yyyy 7:ggy
train-A9281-0,1:gggg 2:_ 3:pp 4:pppp 5:ooo 6:_ 7:yyyy
train-A9281-1,1:gggg 2:_ 3:pp 4:pp 5:ooo 6:_ 7:yyyy
train-A9281-2,1:_ 2:_ 3:pp 4:pp 5:ooo 6:_ 7:yyyy
train-A9281-3,1:_ 2:_ 3:pp 4:pp 5:_ 6:_ 7:yyyy
train-A9281-4,1:_ 2:_ 3:pp 4:pp 5:_ 6:_ 7:yyy
train-A9282-0,1:rrrr 2:oo 3:_ 4:_ 5:_ 6:oooo 7:_
train-A9282-1,1:rrrr 2:oo 3:_ 4:_ 5:_ 6:o 7:_
train-A9282-2,1:rrrr 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-A9282-3,1:rrr 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-A9282-4,1:r 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-A9283-0,1:yyy 2:_ 3:_ 4:ooo 5:rrr 6:r 7:r
train-A9283-1,1:yyy 2:_ 3:_ 4:ooo 5:rrr 6:rr 7:_
train-A9283-2,1:yyy 2:_ 3:_ 4:ooo 5:rrr 6:_ 7:_
train-A9283-3,1:yyy 2:_ 3:_ 4:ooo 5:r 6:_ 7:_
train-A9283-4,1:yyy 2:_ 3:_ 4:_ 5:r 6:_ 7:_
train-A9284-0,1:rrrr 2:o 3:ggg 4:rrr 5:rrrr 6:gg 7:_
train-A9284-1,1:rrrr 2:o 3:gg 4:rrr 5:rrrr 6:gg 7:_
train-A9284-2,1:rrrr 2:o 3:_ 4:rrr 5:rrrr 6:gg 7:_
train-A9284-3,1:rrrr 2:o 3:_ 4:r 5:rrrr 6:gg 7:_
train-A9284-4,1:rrrr 2:_ 3:_ 4:ro 5:rrrr 6:gg 7:_
train-A9286-0,1:ppp 2:pp 3:_ 4:pp 5:rrr 6:_ 7:ppp
train-A9286-1,1:ppp 2:pp 3:_ 4:pp 5:rrr 6:_ 7:p
train-A9286-2,1:ppp 2:_ 3:_ 4:pp 5:rrr 6:_ 7:p
train-A9286-3,1:ppp 2:_ 3:_ 4:_ 5:rrr 6:_ 7:ppp
train-A9286-4,1:ppp 2:_ 3:_ 4:_ 5:rrr 6:_ 7:p
train-A9287-0,1:o 2:pp 3:_ 4:oooo 5:rrr 6:y 7:_
train-A9287-1,1:o 2:ppy 3:_ 4:oooo 5:rrr 6:_ 7:_
train-A9287-2,1:o 2:ppy 3:_ 4:oooo 5:r 6:_ 7:_
train-A9287-3,1:o 2:ppy 3:_ 4:_ 5:r 6:_ 7:_
train-A9287-4,1:o 2:pp 3:_ 4:_ 5:r 6:_ 7:_
train-A9288-0,1:gggg 2:y 3:yyy 4:_ 5:_ 6:pp 7:_
train-A9288-1,1:g 2:y 3:yyy 4:_ 5:_ 6:pp 7:_
train-A9288-2,1:_ 2:y 3:yyy 4:_ 5:_ 6:ppg 7:_
train-A9288-3,1:_ 2:y 3:yyy 4:_ 5:_ 6:bbb 7:_
train-A9288-4,1:_ 2:y 3:y 4:_ 5:_ 6:bbb 7:_
train-A9289-0,1:ggg 2:g 3:_ 4:rr 5:g 6:yyyy 7:yyyy
train-A9289-1,1:ggg 2:gg 3:_ 4:rr 5:_ 6:yyyy 7:yyyy
train-A9289-2,1:ggg 2:gg 3:_ 4:rr 5:_ 6:yyyy 7:yy
train-A9289-3,1:ggg 2:g 3:_ 4:rr 5:_ 6:yyyy 7:yy
train-A9289-4,1:ggg 2:g 3:_ 4:rr 5:_ 6:yyyy 7:_
train-A9290-0,1:yyyy 2:gg 3:g 4:_ 5:rrr 6:gg 7:rrr
train-A9290-1,1:yyyy 2:gg 3:g 4:_ 5:rrr 6:g 7:rrr
train-A9290-2,1:yyyy 2:gg 3:_ 4:_ 5:rrr 6:gg 7:rrr
train-A9290-3,1:yyyy 2:gg 3:_ 4:_ 5:_ 6:gg 7:rrr
train-A9290-4,1:y 2:gg 3:_ 4:_ 5:_ 6:gg 7:rrr
train-A9291-0,1:pppp 2:ppp 3:yy 4:rr 5:ggg 6:p 7:oo
train-A9291-1,1:p 2:ppp 3:yy 4:rr 5:ggg 6:p 7:oo
train-A9291-2,1:p 2:ppp 3:yy 4:rr 5:ggg 6:_ 7:oo
train-A9291-3,1:p 2:ppp 3:yy 4:rr 5:ggg 6:_ 7:_
train-A9291-4,1:_ 2:ppp 3:yy 4:rr 5:ggg 6:_ 7:_
train-A9292-0,1:pppp 2:pppp 3:rrr 4:_ 5:ggg 6:yy 7:_
train-A9292-1,1:pppp 2:pppp 3:rrr 4:_ 5:_ 6:yy 7:_
train-A9292-2,1:ppp 2:pppp 3:rrr 4:_ 5:_ 6:yy 7:_
train-A9292-3,1:_ 2:pppp 3:rrr 4:_ 5:_ 6:yy 7:_
train-A9292-4,1:_ 2:pppp 3:r 4:_ 5:_ 6:yy 7:_
train-A9293-0,1:rr 2:yyyy 3:r 4:yy 5:_ 6:_ 7:_
train-A9293-1,1:rr 2:yyyy 3:r 4:y 5:_ 6:_ 7:_
train-A9293-2,1:rr 2:yyy 3:r 4:y 5:_ 6:_ 7:_
train-A9293-3,1:rr 2:yyy 3:ry 4:_ 5:_ 6:_ 7:_
train-A9293-4,1:rr 2:yyy 3:bb 4:_ 5:_ 6:_ 7:_
train-A9294-0,1:ooo 2:g 3:gggg 4:_ 5:gg 6:rr 7:oooo
train-A9294-1,1:ooo 2:g 3:ggg 4:_ 5:gg 6:rr 7:oooo
train-A9294-2,1:ooo 2:grr 3:ggg 4:_ 5:gg 6:_ 7:oooo
train-A9294-3,1:ooo 2:bbb 3:ggg 4:_ 5:gg 6:_ 7:oooo
train-A9294-4,1:ooo 2:bbb 3:_ 4:_ 5:gg 6:_ 7:oooo
train-A9296-0,1:o 2:oooo 3:pppp 4:ggg 5:yyyy 6:_ 7:g
train-A9296-1,1:o 2:oooo 3:pppp 4:ggg 5:yyyy 6:_ 7:_
train-A9296-2,1:o 2:_ 3:pppp 4:ggg 5:yyyy 6:_ 7:_
train-A9296-3,1:o 2:_ 3:pppp 4:g 5:yyyy 6:_ 7:_
train-A9296-4,1:_ 2:_ 3:pppp 4:g 5:yyyy 6:_ 7:_
train-A9297-0,1:rr 2:_ 3:g 4:ggg 5:ppp 6:oooo 7:r
train-A9297-1,1:rr 2:_ 3:g 4:g 5:ppp 6:oooo 7:r
train-A9297-2,1:rr 2:_ 3:g 4:g 5:p 6:oooo 7:r
train-A9297-3,1:rr 2:_ 3:g 4:g 5:pr 6:oooo 7:_
train-A9297-4,1:rr 2:_ 3:g 4:_ 5:pr 6:oooo 7:_
train-A9299-0,1:gg 2:g 3:y 4:o 5:_ 6:o 7:pp
train-A9299-1,1:ggy 2:g 3:_ 4:o 5:_ 6:o 7:pp
train-A9299-2,1:ggy 2:g 3:_ 4:_ 5:_ 6:o 7:pp
train-A9299-3,1:bbb 2:g 3:_ 4:_ 5:_ 6:o 7:pp
train-A9299-4,1:bbb 2:g 3:_ 4:_ 5:_ 6:opp 7:_
train-A9300-0,1:_ 2:oo 3:gg 4:pppp 5:_ 6:gg 7:_
train-A9300-1,1:_ 2:oo 3:gg 4:_ 5:_ 6:gg 7:_
train-A9300-2,1:_ 2:oo 3:gg 4:_ 5:_ 6:g 7:_
train-A9300-3,1:_ 2:oo 3:_ 4:_ 5:_ 6:g 7:_
train-A9300-4,1:_ 2:oo 3:_ 4:_ 5:_ 6:_ 7:_
train-A9301-0,1:_ 2:ooo 3:_ 4:ppp 5:yyy 6:g 7:yyy
train-A9301-1,1:_ 2:ooo 3:_ 4:ppp 5:yy 6:g 7:yyy
train-A9301-2,1:_ 2:ooo 3:_ 4:ppp 5:yyg 6:_ 7:yyy
train-A9301-3,1:_ 2:ooo 3:_ 4:ppp 5:bbb 6:_ 7:yyy
train-A9301-4,1:_ 2:ooo 3:_ 4:ppp 5:bbb 6:_ 7:_
train-A9302-0,1:gg 2:y 3:rrr 4:_ 5:oooo 6:yyyy 7:rrrr
train-A9302-1,1:g 2:y 3:rrr 4:_ 5:oooo 6:yyyy 7:rrrr
train-A9302-2,1:gy 2:_ 3:rrr 4:_ 5:oooo 6:yyyy 7:rrrr
train-A9302-3,1:bb 2:_ 3:rrr 4:_ 5:oooo 6:yyyy 7:rrrr
train-A9302-4,1:bb 2:_ 3:_ 4:_ 5:oooo 6:yyyy 7:rrrr
train-A9303-0,1:_ 2:r 3:o 4:p 5:o 6:yy 7:_
train-A9303-1,1:_ 2:_ 3:o 4:p 5:o 6:yy 7:_
train-A9303-2,1:_ 2:_ 3:o 4:po 5:_ 6:yy 7:_
train-A9303-3,1:_ 2:_ 3:o 4:bb 5:_ 6:yy 7:_
train-A9303-4,1:_ 2:_ 3:_ 4:bb 5:_ 6:yyo 7:_
train-A9304-0,1:g 2:ggg 3:_ 4:ppp 5:ppp 6:_ 7:rrrr
train-A9304-1,1:g 2:ggg 3:_ 4:ppp 5:ppp 6:_ 7:rr
train-A9304-2,1:_ 2:ggg 3:_ 4:ppp 5:ppp 6:_ 7:rrg
train-A9304-3,1:_ 2:ggg 3:_ 4:_ 5:ppp 6:_ 7:rrg
train-A9304-4,1:_ 2:ggg 3:_ 4:_ 5:ppp 6:_ 7:r
train-A9305-0,1:yyy 2:_ 3:rrr 4:pppp 5:_ 6:oooo 7:_
train-A9305-1,1:y 2:_ 3:rrr 4:pppp 5:_ 6:oooo 7:_
train-A9305-2,1:y 2:_ 3:_ 4:pppp 5:_ 6:oooo 7:_
train-A9305-3,1:y 2:_ 3:_ 4:pppp 5:_ 6:o 7:_
train-A9305-4,1:_ 2:_ 3:_ 4:pppp 5:_ 6:oy 7:_
